measurement_id,base_id,experiment,state,load_condition,phase,num_observations,file_path,engine_cfg_path
1727863962_3,1727863962,experiment_1,bearing defect,60,3,16384,./dataset/engine_2/experiment_1/current/3rd_load_60/3/1727863962.csv,./dataset/engine_2/engine.yml
1727864002_3,1727864002,experiment_1,bearing defect,60,3,16384,./dataset/engine_2/experiment_1/current/3rd_load_60/3/1727864002.csv,./dataset/engine_2/engine.yml
1727864162_3,1727864162,experiment_1,bearing defect,60,3,16384,./dataset/engine_2/experiment_1/current/3rd_load_60/3/1727864162.csv,./dataset/engine_2/engine.yml
1727863902_3,1727863902,experiment_1,bearing defect,60,3,16384,./dataset/engine_2/experiment_1/current/3rd_load_60/3/1727863902.csv,./dataset/engine_2/engine.yml
1727864062_3,1727864062,experiment_1,bearing defect,60,3,16384,./dataset/engine_2/experiment_1/current/3rd_load_60/3/1727864062.csv,./dataset/engine_2/engine.yml
1727864102_3,1727864102,experiment_1,bearing defect,60,3,16384,./dataset/engine_2/experiment_1/current/3rd_load_60/3/1727864102.csv,./dataset/engine_2/engine.yml
1727864302_3,1727864302,experiment_1,bearing defect,60,3,16384,./dataset/engine_2/experiment_1/current/3rd_load_60/3/1727864302.csv,./dataset/engine_2/engine.yml
1727864262_3,1727864262,experiment_1,bearing defect,60,3,16384,./dataset/engine_2/experiment_1/current/3rd_load_60/3/1727864262.csv,./dataset/engine_2/engine.yml
1727864282_2,1727864282,experiment_1,bearing defect,60,2,16384,./dataset/engine_2/experiment_1/current/3rd_load_60/2/1727864282.csv,./dataset/engine_2/engine.yml
1727864122_2,1727864122,experiment_1,bearing defect,60,2,16384,./dataset/engine_2/experiment_1/current/3rd_load_60/2/1727864122.csv,./dataset/engine_2/engine.yml
1727864042_2,1727864042,experiment_1,bearing defect,60,2,16384,./dataset/engine_2/experiment_1/current/3rd_load_60/2/1727864042.csv,./dataset/engine_2/engine.yml
1727863922_2,1727863922,experiment_1,bearing defect,60,2,16384,./dataset/engine_2/experiment_1/current/3rd_load_60/2/1727863922.csv,./dataset/engine_2/engine.yml
1727864242_2,1727864242,experiment_1,bearing defect,60,2,16384,./dataset/engine_2/experiment_1/current/3rd_load_60/2/1727864242.csv,./dataset/engine_2/engine.yml
1727864322_2,1727864322,experiment_1,bearing defect,60,2,16384,./dataset/engine_2/experiment_1/current/3rd_load_60/2/1727864322.csv,./dataset/engine_2/engine.yml
1727864082_2,1727864082,experiment_1,bearing defect,60,2,16384,./dataset/engine_2/experiment_1/current/3rd_load_60/2/1727864082.csv,./dataset/engine_2/engine.yml
1727864342_2,1727864342,experiment_1,bearing defect,60,2,16384,./dataset/engine_2/experiment_1/current/3rd_load_60/2/1727864342.csv,./dataset/engine_2/engine.yml
1727864182_2,1727864182,experiment_1,bearing defect,60,2,16384,./dataset/engine_2/experiment_1/current/3rd_load_60/2/1727864182.csv,./dataset/engine_2/engine.yml
1727864223_2,1727864223,experiment_1,bearing defect,60,2,16384,./dataset/engine_2/experiment_1/current/3rd_load_60/2/1727864223.csv,./dataset/engine_2/engine.yml
1727863982_2,1727863982,experiment_1,bearing defect,60,2,16384,./dataset/engine_2/experiment_1/current/3rd_load_60/2/1727863982.csv,./dataset/engine_2/engine.yml
1727864142_2,1727864142,experiment_1,bearing defect,60,2,16384,./dataset/engine_2/experiment_1/current/3rd_load_60/2/1727864142.csv,./dataset/engine_2/engine.yml
1727864022_2,1727864022,experiment_1,bearing defect,60,2,16384,./dataset/engine_2/experiment_1/current/3rd_load_60/2/1727864022.csv,./dataset/engine_2/engine.yml
1727863942_2,1727863942,experiment_1,bearing defect,60,2,16384,./dataset/engine_2/experiment_1/current/3rd_load_60/2/1727863942.csv,./dataset/engine_2/engine.yml
1727864202_2,1727864202,experiment_1,bearing defect,60,2,16384,./dataset/engine_2/experiment_1/current/3rd_load_60/2/1727864202.csv,./dataset/engine_2/engine.yml
1727863962_2,1727863962,experiment_1,bearing defect,60,2,16384,./dataset/engine_2/experiment_1/current/3rd_load_60/2/1727863962.csv,./dataset/engine_2/engine.yml
1727864002_2,1727864002,experiment_1,bearing defect,60,2,16384,./dataset/engine_2/experiment_1/current/3rd_load_60/2/1727864002.csv,./dataset/engine_2/engine.yml
1727864162_2,1727864162,experiment_1,bearing defect,60,2,16384,./dataset/engine_2/experiment_1/current/3rd_load_60/2/1727864162.csv,./dataset/engine_2/engine.yml
1727863902_2,1727863902,experiment_1,bearing defect,60,2,16384,./dataset/engine_2/experiment_1/current/3rd_load_60/2/1727863902.csv,./dataset/engine_2/engine.yml
1727864062_2,1727864062,experiment_1,bearing defect,60,2,16384,./dataset/engine_2/experiment_1/current/3rd_load_60/2/1727864062.csv,./dataset/engine_2/engine.yml
1727864102_2,1727864102,experiment_1,bearing defect,60,2,16384,./dataset/engine_2/experiment_1/current/3rd_load_60/2/1727864102.csv,./dataset/engine_2/engine.yml
1727864302_2,1727864302,experiment_1,bearing defect,60,2,16384,./dataset/engine_2/experiment_1/current/3rd_load_60/2/1727864302.csv,./dataset/engine_2/engine.yml
1727864262_2,1727864262,experiment_1,bearing defect,60,2,16384,./dataset/engine_2/experiment_1/current/3rd_load_60/2/1727864262.csv,./dataset/engine_2/engine.yml
1727783770_1,1727783770,experiment_1,rotor bar defect,20,1,16384,./dataset/engine_2/experiment_1/current/1st_load_20/1/1727783770.csv,./dataset/engine_2/engine.yml
1727783990_1,1727783990,experiment_1,rotor bar defect,20,1,16384,./dataset/engine_2/experiment_1/current/1st_load_20/1/1727783990.csv,./dataset/engine_2/engine.yml
1727784030_1,1727784030,experiment_1,rotor bar defect,20,1,16384,./dataset/engine_2/experiment_1/current/1st_load_20/1/1727784030.csv,./dataset/engine_2/engine.yml
1727783830_1,1727783830,experiment_1,rotor bar defect,20,1,16384,./dataset/engine_2/experiment_1/current/1st_load_20/1/1727783830.csv,./dataset/engine_2/engine.yml
1727783951_1,1727783951,experiment_1,rotor bar defect,20,1,16384,./dataset/engine_2/experiment_1/current/1st_load_20/1/1727783951.csv,./dataset/engine_2/engine.yml
1727783670_1,1727783670,experiment_1,rotor bar defect,20,1,16384,./dataset/engine_2/experiment_1/current/1st_load_20/1/1727783670.csv,./dataset/engine_2/engine.yml
1727783710_1,1727783710,experiment_1,rotor bar defect,20,1,16384,./dataset/engine_2/experiment_1/current/1st_load_20/1/1727783710.csv,./dataset/engine_2/engine.yml
1727783930_1,1727783930,experiment_1,rotor bar defect,20,1,16384,./dataset/engine_2/experiment_1/current/1st_load_20/1/1727783930.csv,./dataset/engine_2/engine.yml
1727783850_1,1727783850,experiment_1,rotor bar defect,20,1,16384,./dataset/engine_2/experiment_1/current/1st_load_20/1/1727783850.csv,./dataset/engine_2/engine.yml
1727783890_1,1727783890,experiment_1,rotor bar defect,20,1,16384,./dataset/engine_2/experiment_1/current/1st_load_20/1/1727783890.csv,./dataset/engine_2/engine.yml
1727783730_1,1727783730,experiment_1,rotor bar defect,20,1,16384,./dataset/engine_2/experiment_1/current/1st_load_20/1/1727783730.csv,./dataset/engine_2/engine.yml
1727783650_1,1727783650,experiment_1,rotor bar defect,20,1,16384,./dataset/engine_2/experiment_1/current/1st_load_20/1/1727783650.csv,./dataset/engine_2/engine.yml
1727783692_1,1727783692,experiment_1,rotor bar defect,20,1,16384,./dataset/engine_2/experiment_1/current/1st_load_20/1/1727783692.csv,./dataset/engine_2/engine.yml
1727783870_1,1727783870,experiment_1,rotor bar defect,20,1,16384,./dataset/engine_2/experiment_1/current/1st_load_20/1/1727783870.csv,./dataset/engine_2/engine.yml
1727783910_1,1727783910,experiment_1,rotor bar defect,20,1,16384,./dataset/engine_2/experiment_1/current/1st_load_20/1/1727783910.csv,./dataset/engine_2/engine.yml
1727783790_1,1727783790,experiment_1,rotor bar defect,20,1,16384,./dataset/engine_2/experiment_1/current/1st_load_20/1/1727783790.csv,./dataset/engine_2/engine.yml
1727783630_1,1727783630,experiment_1,rotor bar defect,20,1,16384,./dataset/engine_2/experiment_1/current/1st_load_20/1/1727783630.csv,./dataset/engine_2/engine.yml
1727783751_1,1727783751,experiment_1,rotor bar defect,20,1,16384,./dataset/engine_2/experiment_1/current/1st_load_20/1/1727783751.csv,./dataset/engine_2/engine.yml
1727783810_1,1727783810,experiment_1,rotor bar defect,20,1,16384,./dataset/engine_2/experiment_1/current/1st_load_20/1/1727783810.csv,./dataset/engine_2/engine.yml
1727783970_1,1727783970,experiment_1,rotor bar defect,20,1,16384,./dataset/engine_2/experiment_1/current/1st_load_20/1/1727783970.csv,./dataset/engine_2/engine.yml
1727784010_1,1727784010,experiment_1,rotor bar defect,20,1,16384,./dataset/engine_2/experiment_1/current/1st_load_20/1/1727784010.csv,./dataset/engine_2/engine.yml
1727783770_3,1727783770,experiment_1,rotor bar defect,20,3,16384,./dataset/engine_2/experiment_1/current/1st_load_20/3/1727783770.csv,./dataset/engine_2/engine.yml
1727783990_3,1727783990,experiment_1,rotor bar defect,20,3,16384,./dataset/engine_2/experiment_1/current/1st_load_20/3/1727783990.csv,./dataset/engine_2/engine.yml
1727784030_3,1727784030,experiment_1,rotor bar defect,20,3,16384,./dataset/engine_2/experiment_1/current/1st_load_20/3/1727784030.csv,./dataset/engine_2/engine.yml
1727783830_3,1727783830,experiment_1,rotor bar defect,20,3,16384,./dataset/engine_2/experiment_1/current/1st_load_20/3/1727783830.csv,./dataset/engine_2/engine.yml
1727783951_3,1727783951,experiment_1,rotor bar defect,20,3,16384,./dataset/engine_2/experiment_1/current/1st_load_20/3/1727783951.csv,./dataset/engine_2/engine.yml
1727783670_3,1727783670,experiment_1,rotor bar defect,20,3,16384,./dataset/engine_2/experiment_1/current/1st_load_20/3/1727783670.csv,./dataset/engine_2/engine.yml
1727783710_3,1727783710,experiment_1,rotor bar defect,20,3,16384,./dataset/engine_2/experiment_1/current/1st_load_20/3/1727783710.csv,./dataset/engine_2/engine.yml
1727783930_3,1727783930,experiment_1,rotor bar defect,20,3,16384,./dataset/engine_2/experiment_1/current/1st_load_20/3/1727783930.csv,./dataset/engine_2/engine.yml
1727783850_3,1727783850,experiment_1,rotor bar defect,20,3,16384,./dataset/engine_2/experiment_1/current/1st_load_20/3/1727783850.csv,./dataset/engine_2/engine.yml
1727783890_3,1727783890,experiment_1,rotor bar defect,20,3,16384,./dataset/engine_2/experiment_1/current/1st_load_20/3/1727783890.csv,./dataset/engine_2/engine.yml
1727783730_3,1727783730,experiment_1,rotor bar defect,20,3,16384,./dataset/engine_2/experiment_1/current/1st_load_20/3/1727783730.csv,./dataset/engine_2/engine.yml
1727783650_3,1727783650,experiment_1,rotor bar defect,20,3,16384,./dataset/engine_2/experiment_1/current/1st_load_20/3/1727783650.csv,./dataset/engine_2/engine.yml
1727783692_3,1727783692,experiment_1,rotor bar defect,20,3,16384,./dataset/engine_2/experiment_1/current/1st_load_20/3/1727783692.csv,./dataset/engine_2/engine.yml
1727783870_3,1727783870,experiment_1,rotor bar defect,20,3,16384,./dataset/engine_2/experiment_1/current/1st_load_20/3/1727783870.csv,./dataset/engine_2/engine.yml
1727783910_3,1727783910,experiment_1,rotor bar defect,20,3,16384,./dataset/engine_2/experiment_1/current/1st_load_20/3/1727783910.csv,./dataset/engine_2/engine.yml
1727783790_3,1727783790,experiment_1,rotor bar defect,20,3,16384,./dataset/engine_2/experiment_1/current/1st_load_20/3/1727783790.csv,./dataset/engine_2/engine.yml
1727783630_3,1727783630,experiment_1,rotor bar defect,20,3,16384,./dataset/engine_2/experiment_1/current/1st_load_20/3/1727783630.csv,./dataset/engine_2/engine.yml
1727783751_3,1727783751,experiment_1,rotor bar defect,20,3,16384,./dataset/engine_2/experiment_1/current/1st_load_20/3/1727783751.csv,./dataset/engine_2/engine.yml
1727783810_3,1727783810,experiment_1,rotor bar defect,20,3,16384,./dataset/engine_2/experiment_1/current/1st_load_20/3/1727783810.csv,./dataset/engine_2/engine.yml
1727783970_3,1727783970,experiment_1,rotor bar defect,20,3,16384,./dataset/engine_2/experiment_1/current/1st_load_20/3/1727783970.csv,./dataset/engine_2/engine.yml
1727784010_3,1727784010,experiment_1,rotor bar defect,20,3,16384,./dataset/engine_2/experiment_1/current/1st_load_20/3/1727784010.csv,./dataset/engine_2/engine.yml
1727783770_2,1727783770,experiment_1,rotor bar defect,20,2,16384,./dataset/engine_2/experiment_1/current/1st_load_20/2/1727783770.csv,./dataset/engine_2/engine.yml
1727783990_2,1727783990,experiment_1,rotor bar defect,20,2,16384,./dataset/engine_2/experiment_1/current/1st_load_20/2/1727783990.csv,./dataset/engine_2/engine.yml
1727784030_2,1727784030,experiment_1,rotor bar defect,20,2,16384,./dataset/engine_2/experiment_1/current/1st_load_20/2/1727784030.csv,./dataset/engine_2/engine.yml
1727783830_2,1727783830,experiment_1,rotor bar defect,20,2,16384,./dataset/engine_2/experiment_1/current/1st_load_20/2/1727783830.csv,./dataset/engine_2/engine.yml
1727783951_2,1727783951,experiment_1,rotor bar defect,20,2,16384,./dataset/engine_2/experiment_1/current/1st_load_20/2/1727783951.csv,./dataset/engine_2/engine.yml
1727783670_2,1727783670,experiment_1,rotor bar defect,20,2,16384,./dataset/engine_2/experiment_1/current/1st_load_20/2/1727783670.csv,./dataset/engine_2/engine.yml
1727783710_2,1727783710,experiment_1,rotor bar defect,20,2,16384,./dataset/engine_2/experiment_1/current/1st_load_20/2/1727783710.csv,./dataset/engine_2/engine.yml
1727783930_2,1727783930,experiment_1,rotor bar defect,20,2,16384,./dataset/engine_2/experiment_1/current/1st_load_20/2/1727783930.csv,./dataset/engine_2/engine.yml
1727783850_2,1727783850,experiment_1,rotor bar defect,20,2,16384,./dataset/engine_2/experiment_1/current/1st_load_20/2/1727783850.csv,./dataset/engine_2/engine.yml
1727783890_2,1727783890,experiment_1,rotor bar defect,20,2,16384,./dataset/engine_2/experiment_1/current/1st_load_20/2/1727783890.csv,./dataset/engine_2/engine.yml
1727783730_2,1727783730,experiment_1,rotor bar defect,20,2,16384,./dataset/engine_2/experiment_1/current/1st_load_20/2/1727783730.csv,./dataset/engine_2/engine.yml
1727783650_2,1727783650,experiment_1,rotor bar defect,20,2,16384,./dataset/engine_2/experiment_1/current/1st_load_20/2/1727783650.csv,./dataset/engine_2/engine.yml
1727783692_2,1727783692,experiment_1,rotor bar defect,20,2,16384,./dataset/engine_2/experiment_1/current/1st_load_20/2/1727783692.csv,./dataset/engine_2/engine.yml
1727783870_2,1727783870,experiment_1,rotor bar defect,20,2,16384,./dataset/engine_2/experiment_1/current/1st_load_20/2/1727783870.csv,./dataset/engine_2/engine.yml
1727783910_2,1727783910,experiment_1,rotor bar defect,20,2,16384,./dataset/engine_2/experiment_1/current/1st_load_20/2/1727783910.csv,./dataset/engine_2/engine.yml
1727783790_2,1727783790,experiment_1,rotor bar defect,20,2,16384,./dataset/engine_2/experiment_1/current/1st_load_20/2/1727783790.csv,./dataset/engine_2/engine.yml
1727783630_2,1727783630,experiment_1,rotor bar defect,20,2,16384,./dataset/engine_2/experiment_1/current/1st_load_20/2/1727783630.csv,./dataset/engine_2/engine.yml
1727783751_2,1727783751,experiment_1,rotor bar defect,20,2,16384,./dataset/engine_2/experiment_1/current/1st_load_20/2/1727783751.csv,./dataset/engine_2/engine.yml
1727783810_2,1727783810,experiment_1,rotor bar defect,20,2,16384,./dataset/engine_2/experiment_1/current/1st_load_20/2/1727783810.csv,./dataset/engine_2/engine.yml
1727783970_2,1727783970,experiment_1,rotor bar defect,20,2,16384,./dataset/engine_2/experiment_1/current/1st_load_20/2/1727783970.csv,./dataset/engine_2/engine.yml
1727784010_2,1727784010,experiment_1,rotor bar defect,20,2,16384,./dataset/engine_2/experiment_1/current/1st_load_20/2/1727784010.csv,./dataset/engine_2/engine.yml
1727936077_1,1727936077,experiment_1,inter-turn short circuits,60,1,16384,./dataset/engine_2/experiment_1/current/4th_load_60/1/1727936077.csv,./dataset/engine_2/engine.yml
1727936117_1,1727936117,experiment_1,inter-turn short circuits,60,1,16384,./dataset/engine_2/experiment_1/current/4th_load_60/1/1727936117.csv,./dataset/engine_2/engine.yml
1727936317_1,1727936317,experiment_1,inter-turn short circuits,60,1,16384,./dataset/engine_2/experiment_1/current/4th_load_60/1/1727936317.csv,./dataset/engine_2/engine.yml
1727936277_1,1727936277,experiment_1,inter-turn short circuits,60,1,16384,./dataset/engine_2/experiment_1/current/4th_load_60/1/1727936277.csv,./dataset/engine_2/engine.yml
1727936099_1,1727936099,experiment_1,inter-turn short circuits,60,1,16384,./dataset/engine_2/experiment_1/current/4th_load_60/1/1727936099.csv,./dataset/engine_2/engine.yml
1727935977_1,1727935977,experiment_1,inter-turn short circuits,60,1,16384,./dataset/engine_2/experiment_1/current/4th_load_60/1/1727935977.csv,./dataset/engine_2/engine.yml
1727936377_1,1727936377,experiment_1,inter-turn short circuits,60,1,16384,./dataset/engine_2/experiment_1/current/4th_load_60/1/1727936377.csv,./dataset/engine_2/engine.yml
1727936217_1,1727936217,experiment_1,inter-turn short circuits,60,1,16384,./dataset/engine_2/experiment_1/current/4th_load_60/1/1727936217.csv,./dataset/engine_2/engine.yml
1727936017_1,1727936017,experiment_1,inter-turn short circuits,60,1,16384,./dataset/engine_2/experiment_1/current/4th_load_60/1/1727936017.csv,./dataset/engine_2/engine.yml
1727936177_1,1727936177,experiment_1,inter-turn short circuits,60,1,16384,./dataset/engine_2/experiment_1/current/4th_load_60/1/1727936177.csv,./dataset/engine_2/engine.yml
1727936358_1,1727936358,experiment_1,inter-turn short circuits,60,1,16384,./dataset/engine_2/experiment_1/current/4th_load_60/1/1727936358.csv,./dataset/engine_2/engine.yml
1727936417_1,1727936417,experiment_1,inter-turn short circuits,60,1,16384,./dataset/engine_2/experiment_1/current/4th_load_60/1/1727936417.csv,./dataset/engine_2/engine.yml
1727935917_1,1727935917,experiment_1,inter-turn short circuits,60,1,16384,./dataset/engine_2/experiment_1/current/4th_load_60/1/1727935917.csv,./dataset/engine_2/engine.yml
1727936237_1,1727936237,experiment_1,inter-turn short circuits,60,1,16384,./dataset/engine_2/experiment_1/current/4th_load_60/1/1727936237.csv,./dataset/engine_2/engine.yml
1727936197_1,1727936197,experiment_1,inter-turn short circuits,60,1,16384,./dataset/engine_2/experiment_1/current/4th_load_60/1/1727936197.csv,./dataset/engine_2/engine.yml
1727936397_1,1727936397,experiment_1,inter-turn short circuits,60,1,16384,./dataset/engine_2/experiment_1/current/4th_load_60/1/1727936397.csv,./dataset/engine_2/engine.yml
1727936157_1,1727936157,experiment_1,inter-turn short circuits,60,1,16384,./dataset/engine_2/experiment_1/current/4th_load_60/1/1727936157.csv,./dataset/engine_2/engine.yml
1727936037_1,1727936037,experiment_1,inter-turn short circuits,60,1,16384,./dataset/engine_2/experiment_1/current/4th_load_60/1/1727936037.csv,./dataset/engine_2/engine.yml
1727935937_1,1727935937,experiment_1,inter-turn short circuits,60,1,16384,./dataset/engine_2/experiment_1/current/4th_load_60/1/1727935937.csv,./dataset/engine_2/engine.yml
1727936437_1,1727936437,experiment_1,inter-turn short circuits,60,1,16384,./dataset/engine_2/experiment_1/current/4th_load_60/1/1727936437.csv,./dataset/engine_2/engine.yml
1727935897_1,1727935897,experiment_1,inter-turn short circuits,60,1,16384,./dataset/engine_2/experiment_1/current/4th_load_60/1/1727935897.csv,./dataset/engine_2/engine.yml
1727936297_1,1727936297,experiment_1,inter-turn short circuits,60,1,16384,./dataset/engine_2/experiment_1/current/4th_load_60/1/1727936297.csv,./dataset/engine_2/engine.yml
1727936137_1,1727936137,experiment_1,inter-turn short circuits,60,1,16384,./dataset/engine_2/experiment_1/current/4th_load_60/1/1727936137.csv,./dataset/engine_2/engine.yml
1727936057_1,1727936057,experiment_1,inter-turn short circuits,60,1,16384,./dataset/engine_2/experiment_1/current/4th_load_60/1/1727936057.csv,./dataset/engine_2/engine.yml
1727936257_1,1727936257,experiment_1,inter-turn short circuits,60,1,16384,./dataset/engine_2/experiment_1/current/4th_load_60/1/1727936257.csv,./dataset/engine_2/engine.yml
1727936337_1,1727936337,experiment_1,inter-turn short circuits,60,1,16384,./dataset/engine_2/experiment_1/current/4th_load_60/1/1727936337.csv,./dataset/engine_2/engine.yml
1727935997_1,1727935997,experiment_1,inter-turn short circuits,60,1,16384,./dataset/engine_2/experiment_1/current/4th_load_60/1/1727935997.csv,./dataset/engine_2/engine.yml
1727935957_1,1727935957,experiment_1,inter-turn short circuits,60,1,16384,./dataset/engine_2/experiment_1/current/4th_load_60/1/1727935957.csv,./dataset/engine_2/engine.yml
1727936077_3,1727936077,experiment_1,inter-turn short circuits,60,3,16384,./dataset/engine_2/experiment_1/current/4th_load_60/3/1727936077.csv,./dataset/engine_2/engine.yml
1727936117_3,1727936117,experiment_1,inter-turn short circuits,60,3,16384,./dataset/engine_2/experiment_1/current/4th_load_60/3/1727936117.csv,./dataset/engine_2/engine.yml
1727936317_3,1727936317,experiment_1,inter-turn short circuits,60,3,16384,./dataset/engine_2/experiment_1/current/4th_load_60/3/1727936317.csv,./dataset/engine_2/engine.yml
1727936277_3,1727936277,experiment_1,inter-turn short circuits,60,3,16384,./dataset/engine_2/experiment_1/current/4th_load_60/3/1727936277.csv,./dataset/engine_2/engine.yml
1727936099_3,1727936099,experiment_1,inter-turn short circuits,60,3,16384,./dataset/engine_2/experiment_1/current/4th_load_60/3/1727936099.csv,./dataset/engine_2/engine.yml
1727935977_3,1727935977,experiment_1,inter-turn short circuits,60,3,16384,./dataset/engine_2/experiment_1/current/4th_load_60/3/1727935977.csv,./dataset/engine_2/engine.yml
1727936377_3,1727936377,experiment_1,inter-turn short circuits,60,3,16384,./dataset/engine_2/experiment_1/current/4th_load_60/3/1727936377.csv,./dataset/engine_2/engine.yml
1727936217_3,1727936217,experiment_1,inter-turn short circuits,60,3,16384,./dataset/engine_2/experiment_1/current/4th_load_60/3/1727936217.csv,./dataset/engine_2/engine.yml
1727936017_3,1727936017,experiment_1,inter-turn short circuits,60,3,16384,./dataset/engine_2/experiment_1/current/4th_load_60/3/1727936017.csv,./dataset/engine_2/engine.yml
1727936177_3,1727936177,experiment_1,inter-turn short circuits,60,3,16384,./dataset/engine_2/experiment_1/current/4th_load_60/3/1727936177.csv,./dataset/engine_2/engine.yml
1727936358_3,1727936358,experiment_1,inter-turn short circuits,60,3,16384,./dataset/engine_2/experiment_1/current/4th_load_60/3/1727936358.csv,./dataset/engine_2/engine.yml
1727936417_3,1727936417,experiment_1,inter-turn short circuits,60,3,16384,./dataset/engine_2/experiment_1/current/4th_load_60/3/1727936417.csv,./dataset/engine_2/engine.yml
1727935917_3,1727935917,experiment_1,inter-turn short circuits,60,3,16384,./dataset/engine_2/experiment_1/current/4th_load_60/3/1727935917.csv,./dataset/engine_2/engine.yml
1727936237_3,1727936237,experiment_1,inter-turn short circuits,60,3,16384,./dataset/engine_2/experiment_1/current/4th_load_60/3/1727936237.csv,./dataset/engine_2/engine.yml
1727936197_3,1727936197,experiment_1,inter-turn short circuits,60,3,16384,./dataset/engine_2/experiment_1/current/4th_load_60/3/1727936197.csv,./dataset/engine_2/engine.yml
1727936397_3,1727936397,experiment_1,inter-turn short circuits,60,3,16384,./dataset/engine_2/experiment_1/current/4th_load_60/3/1727936397.csv,./dataset/engine_2/engine.yml
1727936157_3,1727936157,experiment_1,inter-turn short circuits,60,3,16384,./dataset/engine_2/experiment_1/current/4th_load_60/3/1727936157.csv,./dataset/engine_2/engine.yml
1727936037_3,1727936037,experiment_1,inter-turn short circuits,60,3,16384,./dataset/engine_2/experiment_1/current/4th_load_60/3/1727936037.csv,./dataset/engine_2/engine.yml
1727935937_3,1727935937,experiment_1,inter-turn short circuits,60,3,16384,./dataset/engine_2/experiment_1/current/4th_load_60/3/1727935937.csv,./dataset/engine_2/engine.yml
1727936437_3,1727936437,experiment_1,inter-turn short circuits,60,3,16384,./dataset/engine_2/experiment_1/current/4th_load_60/3/1727936437.csv,./dataset/engine_2/engine.yml
1727935897_3,1727935897,experiment_1,inter-turn short circuits,60,3,16384,./dataset/engine_2/experiment_1/current/4th_load_60/3/1727935897.csv,./dataset/engine_2/engine.yml
1727936297_3,1727936297,experiment_1,inter-turn short circuits,60,3,16384,./dataset/engine_2/experiment_1/current/4th_load_60/3/1727936297.csv,./dataset/engine_2/engine.yml
1727936137_3,1727936137,experiment_1,inter-turn short circuits,60,3,16384,./dataset/engine_2/experiment_1/current/4th_load_60/3/1727936137.csv,./dataset/engine_2/engine.yml
1727936057_3,1727936057,experiment_1,inter-turn short circuits,60,3,16384,./dataset/engine_2/experiment_1/current/4th_load_60/3/1727936057.csv,./dataset/engine_2/engine.yml
1727936257_3,1727936257,experiment_1,inter-turn short circuits,60,3,16384,./dataset/engine_2/experiment_1/current/4th_load_60/3/1727936257.csv,./dataset/engine_2/engine.yml
1727936337_3,1727936337,experiment_1,inter-turn short circuits,60,3,16384,./dataset/engine_2/experiment_1/current/4th_load_60/3/1727936337.csv,./dataset/engine_2/engine.yml
1727935997_3,1727935997,experiment_1,inter-turn short circuits,60,3,16384,./dataset/engine_2/experiment_1/current/4th_load_60/3/1727935997.csv,./dataset/engine_2/engine.yml
1727935957_3,1727935957,experiment_1,inter-turn short circuits,60,3,16384,./dataset/engine_2/experiment_1/current/4th_load_60/3/1727935957.csv,./dataset/engine_2/engine.yml
1727936077_2,1727936077,experiment_1,inter-turn short circuits,60,2,16384,./dataset/engine_2/experiment_1/current/4th_load_60/2/1727936077.csv,./dataset/engine_2/engine.yml
1727936117_2,1727936117,experiment_1,inter-turn short circuits,60,2,16384,./dataset/engine_2/experiment_1/current/4th_load_60/2/1727936117.csv,./dataset/engine_2/engine.yml
1727936317_2,1727936317,experiment_1,inter-turn short circuits,60,2,16384,./dataset/engine_2/experiment_1/current/4th_load_60/2/1727936317.csv,./dataset/engine_2/engine.yml
1727936277_2,1727936277,experiment_1,inter-turn short circuits,60,2,16384,./dataset/engine_2/experiment_1/current/4th_load_60/2/1727936277.csv,./dataset/engine_2/engine.yml
1727936099_2,1727936099,experiment_1,inter-turn short circuits,60,2,16384,./dataset/engine_2/experiment_1/current/4th_load_60/2/1727936099.csv,./dataset/engine_2/engine.yml
1727935977_2,1727935977,experiment_1,inter-turn short circuits,60,2,16384,./dataset/engine_2/experiment_1/current/4th_load_60/2/1727935977.csv,./dataset/engine_2/engine.yml
1727936377_2,1727936377,experiment_1,inter-turn short circuits,60,2,16384,./dataset/engine_2/experiment_1/current/4th_load_60/2/1727936377.csv,./dataset/engine_2/engine.yml
1727936217_2,1727936217,experiment_1,inter-turn short circuits,60,2,16384,./dataset/engine_2/experiment_1/current/4th_load_60/2/1727936217.csv,./dataset/engine_2/engine.yml
1727936017_2,1727936017,experiment_1,inter-turn short circuits,60,2,16384,./dataset/engine_2/experiment_1/current/4th_load_60/2/1727936017.csv,./dataset/engine_2/engine.yml
1727936177_2,1727936177,experiment_1,inter-turn short circuits,60,2,16384,./dataset/engine_2/experiment_1/current/4th_load_60/2/1727936177.csv,./dataset/engine_2/engine.yml
1727936358_2,1727936358,experiment_1,inter-turn short circuits,60,2,16384,./dataset/engine_2/experiment_1/current/4th_load_60/2/1727936358.csv,./dataset/engine_2/engine.yml
1727936417_2,1727936417,experiment_1,inter-turn short circuits,60,2,16384,./dataset/engine_2/experiment_1/current/4th_load_60/2/1727936417.csv,./dataset/engine_2/engine.yml
1727935917_2,1727935917,experiment_1,inter-turn short circuits,60,2,16384,./dataset/engine_2/experiment_1/current/4th_load_60/2/1727935917.csv,./dataset/engine_2/engine.yml
1727936237_2,1727936237,experiment_1,inter-turn short circuits,60,2,16384,./dataset/engine_2/experiment_1/current/4th_load_60/2/1727936237.csv,./dataset/engine_2/engine.yml
